1;10.134;85;4;38.449;0;19.145;84;-0.075347;167;0;0.40963;0;0.28369;0.42581;0.60878;0.73136;0.16635;0.096766
1;0.94291;86;4;38.466;0;2.9;84;0.92572;168;0;0.3385;1;0.14202;0.16841;0.60519;0.49399;0.09909;0.092598
1;0.69212;85;3;38.484;0;22.959;84;-0.058994;168;0;0.27967;0;0.10335;0.42776;0.49199;0.42289;0.19802;0.06257
1;0.8348;86;4;3.847;0;25.899;84;0.57572;168;0;0.52179;1;0.099132;0.122;0.31386;0.46624;0.24655;0.080061
1;0.96551;86;5;38.484;0;29.841;84;-0.26413;168;0;0.1156;1;0.14811;0.19789;0.67517;0.60732;0.14656;0.17738
1;0.74227;85;3;3.847;0;19.558;84;0.18329;168;0;0.27087;1;0.2045;0.14131;0.37087;0.4595;0.058961;0.096957
1;0.73243;85;3;4;0;2.009;84;0.098447;168;0;0.30901;1;0.050302;0.033365;0.49272;0.46302;0.076694;0.056671
1;0.91625;85;3;4;0;22.551;84;-0.35884;168;0;0.30224;1;0.050124;0.090054;0.67781;0.41706;0.094451;0.13939
1;0.9633;85;3;38.487;0;22.111;84;-0.5645;168;0;0.37853;1;0.12311;0.2991;0.73882;0.40855;0.25868;0.21332
1;0.9175;85;3;38.475;0;23.092;84;-0.42922;168;0;0.38039;1;0.27337;0.30073;0.56727;0.57704;0.10284;0.11519
1;0.76359;85;2;38.467;0;17.723;84;0.30906;168;0;0.31663;1;0.28755;0.10779;0.51429;0.22892;0.11165;0.068822
1;0.78864;85;3;38.483;0;16.712;84;0.0071494;168;0;0.55364;0;0.14852;0.18701;0.49488;0.46867;0.086497;0.031084
1;0.99523;85;3;38.462;0;22.406;84;-0.50489;168;0;0.39343;1;0.36171;0.35245;0.55487;0.5663;0.092644;0.13578
1;0.62369;85;3;4;0;26.795;84;0.0083897;168;0;0.18919;1;0.14802;0.22937;0.3446;0.19635;0.16468;0.11253
1;0.72935;85;3;38.452;0;20.921;84;0.54294;167;0;0.19554;0;0.32243;0.19972;0.41551;0.43285;0.0064746;0.094657
1;0.68854;85;3;38.466;0;2.238;84;0.18715;168;0;0.099131;0;0.25898;0.54134;0.46255;0.33211;0.092005;0.091722
1;0.7403;85;3;38.477;0;19.016;84;0.10078;168;0;0.0661;0;0.26253;0.31789;0.53749;0.53396;0.08168;0.083766
1;0.67223;85;3;38.469;0;22.702;84;0.15889;168;0;0.098578;0;0.30543;0.20496;0.45421;0.45836;0.009102;0.077985
1;0.78162;86;3;38.469;0;50.649;84;1.285;168;0;0.37977;1;0.12749;0.35507;0.39224;0.46058;0.068933;0.095436
1;0.81452;86;4;38.483;0;38.907;84;0.88324;168;0;0.28224;1;0.35349;0.13478;0.5011;0.46298;0.070077;0.091245
1;0.82885;85;3;4;0;20.207;84;0.064481;168;0;0.1711;0;0.21028;0.48271;0.34991;0.65264;0.23747;0.10977
1;0.76695;85;3;4;0;18.848;84;0.14004;168;0;0.35932;0;0.15381;0.42684;0.48666;0.39737;0.26331;0.091273
1;0.70967;85;2;38.468;0;20.014;84;0.25714;168;0;0.11552;1;0.17697;0.24334;0.41564;0.46716;0.039966;0.13097
1;0.68882;85;3;38.468;0;2.389;84;0.07708;168;0;0.084656;0;0.16183;0.3639;0.52372;0.43967;0.12973;0.04616
1;0.82991;85;3;38.479;0;33.434;84;-0.77349;168;0;0.16292;0;0.23058;0.3289;0.63567;0.42236;0.20884;0.17049
1;0.88501;85;3;38.486;0;2.942;84;-0.73892;168;0;0.56502;0;0.12519;0.31835;0.38715;0.55772;0.2028;0.070584
1;0.72916;85;3;38.475;0;19.599;84;0.11726;168;0;0.29624;1;0.055363;0.026518;0.49666;0.46324;0.07589;0.057148
1;0.88472;86;3;3.847;0;33.452;84;0.9719;168;0;0.27161;1;0.098301;0.19103;0.58576;0.38058;0.11335;0.044669
1;0.63082;85;3;38.476;0;26.139;84;0.021864;168;0;0.11995;0;0.056084;0.3362;0.52488;0.39507;0.19356;0.026998
1;0.73263;85;3;38.493;0;19.674;84;-0.15136;168;0;0.017193;0;0.028523;0.13444;0.53799;0.53801;0.023089;0.027725
1;0.70445;85;3;38.473;0;20.936;84;0.13963;168;0;0.43519;0;0.025575;0.13861;0.24752;0.5172;0.13237;0.088638
1;0.83228;86;4;38.489;0;33.674;84;0.70322;168;0;0.094918;1;0.11138;0.17863;0.52179;0.41506;0.066546;0.13175
1;0.56745;85;3;38.485;0;3.338;84;-0.066908;168;0;0.27571;0;0.081175;0.23968;0.40546;0.31814;0.097921;0.067564
1;0.84288;85;3;38.464;0;26.783;84;-0.42157;168;0;0.18318;1;0.13095;0.16583;0.59894;0.43122;0.024818;0.13685
1;0.8991;86;4;38.469;0;27.967;84;-0.1803;168;0;0.33677;1;0.14305;0.16122;0.58482;0.58214;0.1616;0.10782
1;0.93709;86;4;38.507;0;2.544;84;0.54319;168;0;0.32573;1;0.18956;0.15502;0.41293;0.70879;0.24126;0.064202
1;0.59423;85;3;38.482;0;33.754;84;-0.16302;168;0;0.24309;0;0.056527;0.20064;0.44243;0.28734;0.13263;0.085989
1;0.69638;85;3;38.484;0;22.646;84;-0.054729;168;0;0.34855;0;0.17698;0.18855;0.37153;0.39372;0.036468;0.090835
1;0.73108;85;2;38.478;0;18.779;84;0.1016;168;0;0.25464;1;0.072051;0.086475;0.47336;0.47708;0.08809;0.09429
1;0.82674;86;3;38.495;0;31.172;84;0.65321;168;0;0.066377;1;0.20098;0.18868;0.47355;0.47147;0.047959;0.049451
1;0.85189;86;4;38.495;0;35.325;84;0.3118;168;0;0.40045;0;0.056854;0.31464;0.60605;0.39433;0.18007;0.1391
1;0.74364;85;3;38.476;0;19.493;84;0.083169;168;0;0.055774;0;0.24846;0.31526;0.53888;0.53388;0.083704;0.095284
1;0.92881;85;4;38.476;-62524;2.391;84;0;168;0;0.25035;1;0.036881;0.18917;0.69324;0.53455;0.086345;0.029013
1;0.88241;85;3;38.486;-62667;29.065;84;-1;168;0;0.28301;0;0.060201;0.28115;0.73624;0.44266;0.224;0.18274
1;0.83273;85;3;38.499;-62882;2.493;84;-1;168;0;0.15038;0;0.19061;0.16956;0.64444;0.60016;0.083439;0.12299
1;10.764;85;3;38.491;-62763;21.225;84;-1;168;0;0.27767;1;0.049215;0.17779;0.81647;0.66279;0.176;0.17879
1;0.84383;86;4;38.493;-62781;30.891;84;1;168;0;0.28546;1;0.14023;0.22254;0.55845;0.45104;0.1047;0.077066
1;0.74351;85;3;38.492;-62769;19.937;84;0;168;0;0.22897;1;0.079252;0.075775;0.54589;0.42745;0.028707;0.045861
1;1.057;86;4;4;0;24.764;84;-0.31552;168;0;0.25794;1;0.17968;0.41652;0.46809;0.69054;0.35477;0.22995
1;0.88216;86;4;3.85;0;25.918;84;0.34229;168;0;0.18349;1;0.073997;0.20761;0.65184;0.5862;0.074912;0.084882
1;0.75321;85;3;38.495;0;18.675;84;-0.19174;168;0;0.29671;0;0.2613;0.24868;0.55763;0.37197;0.17387;0.070596
1;0.84341;86;4;38.504;0;27.231;84;0.39501;168;0;0.24104;1;0.12097;0.25393;0.58363;0.43973;0.22362;0.076082
1;0.99679;86;4;4;0;2.114;84;0.2569;169;0;0.077237;1;0.16188;0.21993;0.76889;0.72175;0.07448;0.087538
1;0.71829;85;3;38.495;0;20.532;84;-0.18002;168;0;0.3015;0;0.14447;0.39524;0.33707;0.46151;0.11528;0.11317
1;0.88152;86;4;3.85;0;25.157;84;0.38771;168;0;0.15173;1;0.21056;0.35453;0.50731;0.40851;0.15488;0.067728
1;0.86974;86;4;38.487;0;29.185;84;0.64371;168;0;0.25574;0;0.21462;0.33602;0.36332;0.67958;0.18597;0.073749
1;0.76949;85;3;38.471;0;18.227;84;0.18498;168;0;0;1;0.13491;0.049541;0.45482;0.40892;0.1293;0.037855
1;0.79144;86;3;38.484;0;40.083;84;0.95122;168;0;0.17409;1;0.11737;0.25429;0.44561;0.37591;0.10635;0.090917
1;0.74073;85;3;38.458;0;23.906;84;0.1061;167;0;0.017233;0.41912;0.29507;0.15671;0.54968;0.45037;0.12278;0.11207
1;0.79534;85;3;38.464;0;17.137;84;0.35517;168;0;0.18129;1;0.13503;0.094246;0.51824;0.45996;0.054235;0.11882
1;0.91003;86;3;4;0;27.215;84;0.71553;168;0;0.25117;1;0.28961;0.35056;0.50401;0.37102;0.18451;0.12941
1;0.86808;86;4;38.469;0;35.509;84;0.98739;168;0;0.15974;1;0.20825;0.376;0.55525;0.46689;0.17984;0.10866
1;0.83031;86;3;38.493;0;31.106;84;0.66071;168;0;0.047499;1;0.187;0.16124;0.49736;0.46236;0.045654;0.061637
1;0.69854;85;2;38.484;0;20.534;84;0.018735;168;0;0.27545;1;0.15809;0.090274;0.47155;0.38187;0.016766;0.049544
1;0.84447;86;4;38.477;0;36.635;84;0.89894;168;0;0.21167;1;0.22422;0.27516;0.6448;0.46684;0.17099;0.071518
1;0.8846;86;4;3.849;0;32.548;84;0.34026;168;0;0.25376;1;0.074323;0.46303;0.35055;0.62977;0.10937;0.18386
1;1.038;86;4;3.85;0;26.441;84;-0.31538;168;0;0.22844;1;0.016724;0.061314;0.7514;0.68772;0.046861;0.081168
1;10.256;85;3;38.475;0;16.737;84;-0.24611;168;0;0.1392;1;0.24935;0.40782;0.56148;0.57716;0.10682;0.026162
1;0.87899;85;3;38.484;0;28.579;84;-0.67996;168;0;0.17115;1;0.17714;0.094533;0.6812;0.59536;0.074359;0.050575
1;0.78647;85;3;38.485;0;16.813;84;-0.014005;168;0;0.15177;0;0.095883;0.14361;0.63851;0.61684;0.097207;0.07877
1;0.99738;85;3;38.494;0;21.243;84;-0.6368;168;0;0.42905;1;0.0781;0.40239;0.41815;0.78411;0.065875;0.043475
1;0.71676;85;3;38.481;0;21.147;84;0.0022888;168;0;0.1402;1;0.17849;0.098287;0.55035;0.31848;0.091957;0.0043517
1;0.82572;85;3;38.485;0;15.722;84;-0.045825;168;0;0.23256;1;0.16377;0.27227;0.4402;0.47855;0.023406;0.051016
1;10.429;86;4;38.499;0;26.228;84;-0.30919;168;0;0.22205;1;0.016209;0.058793;0.73265;0.70662;0.055925;0.08272
1;0.78272;85;3;38.501;0;18.479;84;-0.32559;168;0;0.15258;0;0.18896;0.22104;0.59329;0.57035;0.099976;0.038481
1;0.95847;86;4;38.493;0;21.231;84;0.35437;168;1;0.12978;1;0.18763;0.2461;0.69119;0.52049;0.10877;0.14675
1;0.74995;85;3;38.478;0;19.168;84;0.056771;168;0;0.12057;1;0.080642;0.1294;0.53459;0.39373;0.061033;0.045921
1;0.86651;85;3;38.486;0;30.607;84;-0.7525;168;0;0.1923;1;0.21384;0.12696;0.6306;0.62002;0.096881;0.027194
1;0.86738;85;3;38.501;0;15.099;84;-0.34217;168;0;0;1;0.089273;0.23992;0.63228;0.5673;0.13326;0.012285
1;0.93506;86;4;38.498;0;2.865;84;0.059924;168;0;0.11012;0;0.15325;0.069763;0.70532;0.66196;0.12367;0.11886
1;10.459;86;4;38.506;0;21.442;84;-0.2424;168;0;0.20118;1;0.19054;0.25196;0.59645;0.74388;0.17609;0.2758
1;10.178;86;4;38.491;0;28.426;84;-0.141;168;0;0.17413;1;0.26056;0.21208;0.80439;0.66641;0.068129;0.07966
1;0.8813;86;4;38.494;0;27.007;84;0.48553;168;0;0.024944;1;0.22178;0.33023;0.73367;0.2283;0.20444;0.19536
1;0.82133;86;4;38.514;0;26.915;84;0.2662;169;0;0.23275;1;0.20934;0.017738;0.6616;0.4472;0.014891;0.11541
1;0.8733;86;4;3.85;0;25.503;84;0.38642;168;0;0.16745;1;0.023734;0.13475;0.63989;0.51531;0.014378;0.062517
1;0.95042;86;4;38.509;0;24.153;84;-0.09539;168;0;0.026597;1;0.22693;0.29131;0.65708;0.54998;0.15542;0.20081
1;0.70214;86;3;38.509;0;41.241;84;0.98696;168;0;0.13316;1;0.36451;0.16023;0.4262;0.37421;0.065947;0.15759
1;0.70545;86;3;38.508;0;41.133;84;0.97491;168;0;0.099092;1;0.25919;0.21093;0.13608;0.40012;0.036924;0.13825
1;0.89516;86;3;38.509;0;29.762;84;0.82634;168;0;0.18303;1;0.19294;0.15784;0.49209;0.47458;0.098047;0.015241
1;0.85988;86;4;38.489;0;30.085;84;0.61133;168;0;0.046142;1;0.1456;0.10596;0.53006;0.49237;0.10377;0.11555
1;0.78861;86;4;38.511;0;3.054;84;0.45014;169;0;0.10195;1;0.11163;0.18511;0.50988;0.47252;0.095957;0.10621
1;0.87782;86;4;3.85;0;25.415;84;0.39284;168;0;0.16313;1;0.026531;0.13303;0.63865;0.5172;0.015626;0.053249
1;0.85265;86;4;38.496;0;35.433;84;0.32382;168;0;0.34536;1;0.077107;0.28673;0.61523;0.23234;0.20344;0.050775
1;0.81398;86;4;38.508;0;2.971;84;0.3901;168;0;0.2562;1;0.14165;0.15132;0.6426;0.49107;0.087254;0.090148
1;0.72323;85;3;38.496;0;21.313;84;-0.21955;168;0;0.20127;1;0.091526;0.12197;0.52714;0.41164;0.047735;0.084628
1;0.94049;86;4;38.507;0;25.605;84;-0.08253;168;0;0.062283;0;0.22472;0.096113;0.72966;0.69117;0.045216;0.15066
1;0.90989;86;4;38.509;0;23.287;84;0.1051;168;0;0.12356;1;0.17897;0.1636;0.63992;0.60795;0.033432;0.065455
1;0.78145;85;3;38.485;0;24.659;84;-0.31991;168;0;0.15072;0;0.16556;0.22395;0.44218;0.54309;0.14137;0.14281
1;0.94374;86;4;38.496;0;21.573;84;0.31722;168;0;0.064036;1;0.16602;0.15145;0.734;0.50101;0.10359;0.080493
1;0.85819;85;3;3.849;0;1.464;84;-0.13584;168;0;0.16262;1;0.26224;0.20171;0.45334;0.57638;0.14831;0.085783
1;0.92874;85;3;38.491;0;26.602;84;-0.73193;168;0;0.07043;1;0.1369;0.18186;0.66901;0.60343;0.057829;0.067313
1;0.96069;85;3;38.485;0;21.694;84;-0.51816;168;0;0.3703;1;0.18379;0.166;0.67792;0.65105;0.061621;0.05767
1;0.92881;85;4;38.476;-62524;2.391;83.922;-0.47211;167.83;0.2418;0.25035;0.68375;0.036881;0.18917;0.69324;0.53455;0.086345;0.029013
1;0.88241;85;3;38.486;-62667;29.065;84.009;-0.71595;168.01;0.092937;0.28301;0.46956;0.060201;0.28115;0.73624;0.44266;0.224;0.18274
1;0.83273;85;3;38.499;-62882;2.493;84.138;-0.58378;168.27;0.15672;0.15038;0.42953;0.19061;0.16956;0.64444;0.60016;0.083439;0.12299
1;10.764;85;3;38.491;-62763;21.225;84.066;-0.71731;168.12;0.15664;0.27767;0.66991;0.049215;0.17779;0.81647;0.66279;0.176;0.17879
1;0.84383;86;4;38.493;-62781;30.891;84.077;0.59236;168.15;0.32317;0.28546;0.61917;0.14023;0.22254;0.55845;0.45104;0.1047;0.077066
1;0.74351;85;3;38.492;-62769;19.937;84.07;-0.1657;168.13;0.14549;0.22897;0.56493;0.079252;0.075775;0.54589;0.42745;0.028707;0.045861
1;1.057;86;4;38.501;0;24.764;84.158;-0.31552;168.3;0.091257;0.25794;0.82753;0.17968;0.41652;0.46809;0.69054;0.35477;0.22995
1;0.88216;86;4;3.85;0;25.918;84.147;0.34229;168.28;0.32237;0.18349;0.55824;0.073997;0.20761;0.65184;0.5862;0.074912;0.084882
1;0.75321;85;3;38.495;0;18.675;84.102;-0.19174;168.2;0.27053;0.29671;0.31861;0.2613;0.24868;0.55763;0.37197;0.17387;0.070596
1;0.84341;86;4;38.504;0;27.231;84.188;0.39501;168.37;0.13801;0.24104;0.65288;0.12097;0.25393;0.58363;0.43973;0.22362;0.076082
1;0.99679;86;4;38.517;0;2.114;84.318;0.2569;168.62;0.32621;0.077237;0.5339;0.16188;0.21993;0.76889;0.72175;0.07448;0.087538
1;0.71829;85;3;38.495;0;20.532;84.102;-0.18002;168.2;0.17483;0.3015;0.40931;0.14447;0.39524;0.33707;0.46151;0.11528;0.11317
1;0.88152;86;4;3.85;0;25.157;84.151;0.38771;168.29;0.23858;0.15173;0.7489;0.21056;0.35453;0.50731;0.40851;0.15488;0.067728
1;0.86974;86;4;38.487;0;29.185;84.026;0.64371;168.04;0.35862;0.25574;0.48472;0.21462;0.33602;0.36332;0.67958;0.18597;0.073749
1;0.76949;85;3;38.471;0;18.227;83.867;0.18498;167.73;0.17126;0.33139;0.65855;0.13491;0.049541;0.45482;0.40892;0.1293;0.037855
1;0.79144;86;3;38.484;0;40.083;83.994;0.95122;167.98;0.30677;0.17409;0.69595;0.11737;0.25429;0.44561;0.37591;0.10635;0.090917
1;0.74073;85;3;38.458;0;23.906;83.743;0.1061;167.48;0.15982;0.017233;0.41912;0.29507;0.15671;0.54968;0.45037;0.12278;0.11207
1;0.79534;85;3;38.464;0;17.137;83.801;0.35517;167.59;0.10875;0.18129;0.69941;0.13503;0.094246;0.51824;0.45996;0.054235;0.11882
1;0.91003;86;3;38.481;0;27.215;83.962;0.71553;167.91;0.37524;0.25117;0.71249;0.28961;0.35056;0.50401;0.37102;0.18451;0.12941
1;0.86808;86;4;38.469;0;35.509;83.853;0.98739;167.7;0.23733;0.15974;0.63737;0.20825;0.376;0.55525;0.46689;0.17984;0.10866
1;0.83031;86;3;38.493;0;31.106;84.083;0.66071;168.16;0.19818;0.047499;0.74915;0.187;0.16124;0.49736;0.46236;0.045654;0.061637
1;0.69854;85;2;38.484;0;20.534;83.989;0.018735;167.97;0.17478;0.27545;0.5343;0.15809;0.090274;0.47155;0.38187;0.016766;0.049544
1;0.84447;86;4;38.477;0;36.635;83.925;0.89894;167.84;0.11733;0.21167;0.56379;0.22422;0.27516;0.6448;0.46684;0.17099;0.071518
1;0.8846;86;4;3.849;0;32.548;84.05;0.34026;168.09;0.24409;0.25376;0.57294;0.074323;0.46303;0.35055;0.62977;0.10937;0.18386
1;1.038;86;4;3.85;0;26.441;84.152;-0.31538;168.29;0.11036;0.22844;0.80462;0.016724;0.061314;0.7514;0.68772;0.046861;0.081168
1;10.256;85;3;38.475;0;16.737;83.91;-0.24611;167.81;0.20482;0.1392;0.87128;0.24935;0.40782;0.56148;0.57716;0.10682;0.026162
1;0.87899;85;3;38.484;0;28.579;83.995;-0.67996;167.98;0.10931;0.17115;0.58941;0.17714;0.094533;0.6812;0.59536;0.074359;0.050575
1;0.78647;85;3;38.485;0;16.813;83.998;-0.014005;167.99;0.21342;0.15177;0.33499;0.095883;0.14361;0.63851;0.61684;0.097207;0.07877
1;0.99738;85;3;38.494;0;21.243;84.091;-0.6368;168.17;0.29085;0.42905;0.60794;0.0781;0.40239;0.41815;0.78411;0.065875;0.043475
1;0.71676;85;3;38.481;0;21.147;83.958;0.0022888;167.91;0.21019;0.1402;0.56094;0.17849;0.098287;0.55035;0.31848;0.091957;0.0043517
1;0.82572;85;3;38.485;0;15.722;84.006;-0.045825;168;0.28213;0.23256;0.67326;0.16377;0.27227;0.4402;0.47855;0.023406;0.051016
1;10.429;86;4;38.499;0;26.228;84.145;-0.30919;168.28;0.10459;0.22205;0.82577;0.016209;0.058793;0.73265;0.70662;0.055925;0.08272
1;0.78272;85;3;38.501;0;18.479;84.157;-0.32559;168.31;0.17627;0.15258;0.41106;0.18896;0.22104;0.59329;0.57035;0.099976;0.038481
1;0.95847;86;4;38.493;0;21.231;84.084;0.35437;168.16;0.52677;0.12978;0.58651;0.18763;0.2461;0.69119;0.52049;0.10877;0.14675
1;0.74995;85;3;38.478;0;19.168;83.934;0.056771;167.86;0.42377;0.12057;0.50038;0.080642;0.1294;0.53459;0.39373;0.061033;0.045921
1;0.86651;85;3;38.486;0;30.607;84.016;-0.7525;168.02;0.086976;0.1923;0.53997;0.21384;0.12696;0.6306;0.62002;0.096881;0.027194
1;0.86738;85;3;38.501;0;15.099;84.16;-0.34217;168.31;0.20656;0.2486;0.54929;0.089273;0.23992;0.63228;0.5673;0.13326;0.012285
1;0.93506;86;4;38.498;0;2.865;84.127;0.059924;168.24;0.37005;0.11012;0.49495;0.15325;0.069763;0.70532;0.66196;0.12367;0.11886
1;10.459;86;4;38.506;0;21.442;84.208;-0.2424;168.4;0.34331;0.20118;0.56132;0.19054;0.25196;0.59645;0.74388;0.17609;0.2758
1;10.178;86;4;38.491;0;28.426;84.065;-0.141;168.12;0.25667;0.17413;0.60393;0.26056;0.21208;0.80439;0.66641;0.068129;0.07966
1;0.8813;86;4;38.494;0;27.007;84.093;0.48553;168.18;0.2847;0.024944;0.5185;0.22178;0.33023;0.73367;0.2283;0.20444;0.19536
1;0.82133;86;4;38.514;0;26.915;84.28;0.2662;168.55;0.30273;0.23275;0.50007;0.20934;0.017738;0.6616;0.4472;0.014891;0.11541
1;0.8733;86;4;3.85;0;25.503;84.152;0.38642;168.3;0.27858;0.16745;0.66749;0.023734;0.13475;0.63989;0.51531;0.014378;0.062517
1;0.95042;86;4;38.509;0;24.153;84.24;-0.09539;168.47;0.20832;0.026597;0.70221;0.22693;0.29131;0.65708;0.54998;0.15542;0.20081
1;0.70214;86;3;38.509;0;41.241;84.232;0.98696;168.46;0.10727;0.13316;0.51889;0.36451;0.16023;0.4262;0.37421;0.065947;0.15759
1;0.70545;86;3;38.508;0;41.133;84.226;0.97491;168.45;0.36963;0.099092;0.62114;0.25919;0.21093;0.13608;0.40012;0.036924;0.13825
1;0.89516;86;3;38.509;0;29.762;84.234;0.82634;168.46;0.27545;0.18303;0.82709;0.19294;0.15784;0.49209;0.47458;0.098047;0.015241
1;0.85988;86;4;38.489;0;30.085;84.046;0.61133;168.08;0.15943;0.046142;0.73435;0.1456;0.10596;0.53006;0.49237;0.10377;0.11555
1;0.78861;86;4;38.511;0;3.054;84.252;0.45014;168.5;0.36155;0.10195;0.55868;0.11163;0.18511;0.50988;0.47252;0.095957;0.10621
1;0.87782;86;4;3.85;0;25.415;84.152;0.39284;168.3;0.29336;0.16313;0.67582;0.026531;0.13303;0.63865;0.5172;0.015626;0.053249
1;0.85265;86;4;38.496;0;35.433;84.105;0.32382;168.2;0.43778;0.34536;0.54472;0.077107;0.28673;0.61523;0.23234;0.20344;0.050775
1;0.81398;86;4;38.508;0;2.971;84.225;0.3901;168.44;0.12919;0.2562;0.53345;0.14165;0.15132;0.6426;0.49107;0.087254;0.090148
1;0.72323;85;3;38.496;0;21.313;84.106;-0.21955;168.21;0.19215;0.20127;0.54887;0.091526;0.12197;0.52714;0.41164;0.047735;0.084628
1;0.94049;86;4;38.507;0;25.605;84.22;-0.08253;168.43;0.30525;0.062283;0.43341;0.22472;0.096113;0.72966;0.69117;0.045216;0.15066
1;0.90989;86;4;38.509;0;23.287;84.232;0.1051;168.45;0.19605;0.12356;0.65588;0.17897;0.1636;0.63992;0.60795;0.033432;0.065455
1;0.78145;85;3;38.485;0;24.659;84.002;-0.31991;168;0.27578;0.15072;0.48403;0.16556;0.22395;0.44218;0.54309;0.14137;0.14281
1;0.94374;86;4;38.496;0;21.573;84.108;0.31722;168.21;0.47356;0.064036;0.5826;0.16602;0.15145;0.734;0.50101;0.10359;0.080493
1;0.85819;85;3;3.849;0;1.464;84.056;-0.13584;168.1;0.29767;0.16262;0.66766;0.26224;0.20171;0.45334;0.57638;0.14831;0.085783
1;0.92874;85;3;38.491;0;26.602;84.06;-0.73193;168.11;0.077694;0.07043;0.72408;0.1369;0.18186;0.66901;0.60343;0.057829;0.067313
1;0.96069;85;3;38.485;0;21.694;84.004;-0.51816;168;0.21819;0.3703;0.6312;0.18379;0.166;0.67792;0.65105;0.061621;0.05767
1;0.74407;85;3;38.474;-62474;20.688;83.891;0.066024;167.78;0.34286;0.20839;0.78622;0.23028;0.10428;0.20934;0.12078;0.10602;0.029422
1;0.62973;85;3;38.482;-62605;32.411;83.97;-0.21722;167.94;0.29851;0.17406;0.39526;0.074739;0.25542;0.17348;0.22302;0.27716;0.14791
1;0.63965;85;3;38.476;-62505;27.751;83.91;-0.055749;167.82;0.36124;0.053255;0.58144;0.2009;0.31222;0.067981;0.067968;0.2375;0.031079
1;0.70279;85;3;38.484;-62646;22.235;83.995;-0.058398;167.98;0.29016;0.088343;0.63219;0.3503;0.088942;0.30298;0.24896;0.16777;0.15137
1;0.84854;85;3;38.475;-62506;29.266;83.91;-0.6095;167.81;0.23682;0.087593;0.70316;0.17723;0.062407;0.57033;0.42023;0.16475;0.12599
1;0.61901;85;3;38.479;-62548;28.798;83.936;-0.059306;167.87;0.23601;0.12339;0.49947;0.17882;0.28223;0.24439;0.27111;0.15095;0.068247
1;0.64231;85;3;38.471;0;24.781;83.864;0.087606;167.72;0.2186;0.22018;0.44804;0.24598;0.21382;0.18065;0.29139;0.18683;0.10593
1;0.6462;85;3;38.477;0;24.995;83.924;0.02977;167.84;0.059916;0.37234;0.43096;0.29673;0.030144;0.37854;0.24904;0.083455;0.081224
1;0.63704;85;4;38.451;0;33.457;83.674;-0.0079329;167.34;0.36756;0.15325;0.5449;0.13765;0.25968;0.25908;0.20133;0.086242;0.072022
1;0.72868;85;3;38.469;0;20.268;83.851;0.17966;167.7;0.37309;0.14248;0.52342;0.45398;0.19795;0.039405;0.2555;0.17356;0.11263
1;0.6899;85;3;38.481;0;23.955;83.959;-0.052684;167.91;0.23357;0.13214;0.58996;0.35111;0.056768;0.35236;0.19797;0.14424;0.13651
